timestamp,hour,day_of_week,voltage,current,power,power_factor,frequency,condition
2026-01-30 21:15:00,21,4,228.1,9.356,1935.71,0.907,50.038,HIGH_CONSUMPTION
2026-01-30 21:30:00,21,4,231.37,5.466,1250.74,0.989,50.009,HIGH_CONSUMPTION
2026-01-30 21:45:00,21,4,231.5,14.312,3140.98,0.948,50.02,HIGH_CONSUMPTION
2026-01-30 22:00:00,22,4,226.89,5.393,1160.08,0.948,49.963,HIGH_CONSUMPTION
2026-01-30 22:15:00,22,4,228.72,6.324,1401.69,0.969,50.019,HIGH_CONSUMPTION
2026-01-30 22:30:00,22,4,228.29,3.306,736.54,0.976,49.994,HIGH_CONSUMPTION
2026-01-30 22:45:00,22,4,230.4,2.722,614.68,0.98,50.014,HIGH_CONSUMPTION
2026-01-30 23:00:00,23,4,226.85,3.749,806.19,0.948,49.984,HIGH_CONSUMPTION
2026-01-30 23:15:00,23,4,231.04,3.897,859.88,0.955,49.955,HIGH_CONSUMPTION
2026-01-30 23:30:00,23,4,231.49,3.274,741.27,0.978,50.096,HIGH_CONSUMPTION
2026-01-30 23:45:00,23,4,230.25,4.512,967.13,0.931,49.964,HIGH_CONSUMPTION
2026-01-31 00:00:00,0,5,232.53,1.283,278.73,0.934,50.017,HIGH_CONSUMPTION
2026-01-31 00:15:00,0,5,230.27,1.638,355.26,0.942,50.073,HIGH_CONSUMPTION
2026-01-31 00:30:00,0,5,229.64,1.683,380.32,0.984,50.005,HIGH_CONSUMPTION
2026-01-31 00:45:00,0,5,226.69,1.526,314.52,0.909,50.001,HIGH_CONSUMPTION
2026-01-31 01:00:00,1,5,230.79,1.048,222.43,0.92,50.015,HIGH_CONSUMPTION
2026-01-31 01:15:00,1,5,228.57,1.625,357.74,0.963,50.033,HIGH_CONSUMPTION
2026-01-31 01:30:00,1,5,228.53,1.342,278.74,0.909,50.01,HIGH_CONSUMPTION
2026-01-31 01:45:00,1,5,232.06,1.561,353.6,0.976,50.007,HIGH_CONSUMPTION
2026-01-31 02:00:00,2,5,231.3,1.785,388.08,0.94,50.059,HIGH_CONSUMPTION
2026-01-31 02:15:00,2,5,227.15,0.967,199.71,0.909,49.968,HIGH_CONSUMPTION
2026-01-31 02:30:00,2,5,232.29,1.32,278.47,0.908,49.94,HIGH_CONSUMPTION
2026-01-31 02:45:00,2,5,231.12,2.141,475.5,0.961,50.035,HIGH_CONSUMPTION
2026-01-31 03:00:00,3,5,228.32,1.566,344.35,0.963,49.954,HIGH_CONSUMPTION
2026-01-31 03:15:00,3,5,231.41,1.078,233.39,0.936,49.916,HIGH_CONSUMPTION
2026-01-31 03:30:00,3,5,232.38,1.594,354.42,0.957,50.067,HIGH_CONSUMPTION
2026-01-31 03:45:00,3,5,230.63,2.319,507.47,0.949,49.978,HIGH_CONSUMPTION
2026-01-31 04:00:00,4,5,229.1,1.578,336.19,0.93,49.945,HIGH_CONSUMPTION
2026-01-31 04:15:00,4,5,226.28,1.878,411.79,0.969,50.049,HIGH_CONSUMPTION
2026-01-31 04:30:00,4,5,227.77,2.283,471.59,0.907,50.017,HIGH_CONSUMPTION
2026-01-31 04:45:00,4,5,228.8,1.282,267.48,0.912,49.992,HIGH_CONSUMPTION
2026-01-31 05:00:00,5,5,229.88,1.848,418.94,0.986,50.047,HIGH_CONSUMPTION
2026-01-31 05:15:00,5,5,228.93,1.807,409.51,0.99,49.97,HIGH_CONSUMPTION
2026-01-31 05:30:00,5,5,227.78,1.523,333.71,0.962,49.945,HIGH_CONSUMPTION
2026-01-31 05:45:00,5,5,227.75,2.473,517.6,0.919,49.974,HIGH_CONSUMPTION
2026-01-31 06:00:00,6,5,230.61,5.27,1194.61,0.983,50.021,HIGH_CONSUMPTION
2026-01-31 06:15:00,6,5,231.23,7.328,1552.05,0.916,49.925,HIGH_CONSUMPTION
2026-01-31 06:30:00,6,5,227.65,5.028,1065.68,0.931,49.931,HIGH_CONSUMPTION
2026-01-31 06:45:00,6,5,229.53,6.466,1353.63,0.912,50.056,HIGH_CONSUMPTION
2026-01-31 07:00:00,7,5,231.46,7.36,1545.22,0.907,49.918,HIGH_CONSUMPTION
2026-01-31 07:15:00,7,5,231.23,4.472,1001.0,0.968,49.994,HIGH_CONSUMPTION
2026-01-31 07:30:00,7,5,231.0,6.29,1373.11,0.945,50.012,HIGH_CONSUMPTION
2026-01-31 07:45:00,7,5,226.94,3.179,714.2,0.99,49.945,HIGH_CONSUMPTION
2026-01-31 08:00:00,8,5,229.18,8.322,1861.49,0.976,49.909,HIGH_CONSUMPTION
2026-01-31 08:15:00,8,5,231.74,6.212,1406.44,0.977,50.063,HIGH_CONSUMPTION
2026-01-31 08:30:00,8,5,230.57,3.581,815.74,0.988,50.002,HIGH_CONSUMPTION
2026-01-31 08:45:00,8,5,230.72,6.737,1478.26,0.951,49.953,HIGH_CONSUMPTION
2026-01-31 09:00:00,9,5,224.38,4.092,860.27,0.937,50.001,HIGH_CONSUMPTION
2026-01-31 09:15:00,9,5,229.15,4.772,1043.12,0.954,49.982,HIGH_CONSUMPTION
2026-01-31 09:30:00,9,5,226.75,3.745,770.19,0.907,49.908,HIGH_CONSUMPTION
2026-01-31 09:45:00,9,5,230.98,4.718,1070.26,0.982,49.914,HIGH_CONSUMPTION
2026-01-31 10:00:00,10,5,229.0,4.347,906.81,0.911,50.006,HIGH_CONSUMPTION
2026-01-31 10:15:00,10,5,229.78,5.254,1105.79,0.916,49.965,HIGH_CONSUMPTION
2026-01-31 10:30:00,10,5,233.89,5.464,1159.06,0.907,49.95,HIGH_CONSUMPTION
2026-01-31 10:45:00,10,5,230.89,3.971,862.86,0.941,49.997,HIGH_CONSUMPTION
2026-01-31 11:00:00,11,5,228.11,7.178,1529.3,0.934,49.953,HIGH_CONSUMPTION
2026-01-31 11:15:00,11,5,230.97,2.932,624.48,0.922,50.044,HIGH_CONSUMPTION
2026-01-31 11:30:00,11,5,231.58,5.877,1296.98,0.953,50.04,HIGH_CONSUMPTION
2026-01-31 11:45:00,11,5,232.55,8.005,1682.88,0.904,50.031,HIGH_CONSUMPTION
2026-01-31 12:00:00,12,5,227.55,3.153,665.89,0.928,50.072,HIGH_CONSUMPTION
2026-01-31 12:15:00,12,5,228.27,3.657,819.7,0.982,50.029,HIGH_CONSUMPTION
2026-01-31 12:30:00,12,5,228.64,6.378,1418.88,0.973,50.004,HIGH_CONSUMPTION
2026-01-31 12:45:00,12,5,229.15,2.476,552.14,0.973,50.003,HIGH_CONSUMPTION
2026-01-31 13:00:00,13,5,228.72,5.247,1178.47,0.982,49.949,HIGH_CONSUMPTION
2026-01-31 13:15:00,13,5,232.67,4.481,1021.82,0.98,50.029,HIGH_CONSUMPTION
2026-01-31 13:30:00,13,5,232.82,6.196,1348.84,0.935,49.961,HIGH_CONSUMPTION
2026-01-31 13:45:00,13,5,232.41,5.219,1174.17,0.968,50.026,HIGH_CONSUMPTION
2026-01-31 14:00:00,14,5,229.15,5.488,1221.08,0.971,49.98,HIGH_CONSUMPTION
2026-01-31 14:15:00,14,5,229.87,4.166,930.88,0.972,50.028,HIGH_CONSUMPTION
2026-01-31 14:30:00,14,5,229.56,4.702,1010.32,0.936,49.981,HIGH_CONSUMPTION
2026-01-31 14:45:00,14,5,231.01,4.749,998.34,0.91,49.997,HIGH_CONSUMPTION
2026-01-31 15:00:00,15,5,233.82,5.415,1145.78,0.905,49.966,HIGH_CONSUMPTION
2026-01-31 15:15:00,15,5,229.13,4.228,874.74,0.903,50.091,HIGH_CONSUMPTION
2026-01-31 15:30:00,15,5,231.26,2.867,653.04,0.985,50.002,HIGH_CONSUMPTION
2026-01-31 15:45:00,15,5,232.12,3.828,815.74,0.918,50.06,HIGH_CONSUMPTION
2026-01-31 16:00:00,16,5,229.35,8.98,1985.45,0.964,49.937,HIGH_CONSUMPTION
2026-01-31 16:15:00,16,5,227.63,6.772,1395.07,0.905,50.022,HIGH_CONSUMPTION
2026-01-31 16:30:00,16,5,231.44,8.364,1800.17,0.93,49.995,HIGH_CONSUMPTION
2026-01-31 16:45:00,16,5,233.11,3.649,803.04,0.944,49.976,HIGH_CONSUMPTION
2026-01-31 17:00:00,17,5,232.23,9.849,2262.18,0.989,49.982,HIGH_CONSUMPTION
2026-01-31 17:15:00,17,5,228.41,6.434,1434.21,0.976,49.976,HIGH_CONSUMPTION
2026-01-31 17:30:00,17,5,232.33,10.09,2203.6,0.94,49.94,HIGH_CONSUMPTION
2026-01-31 17:45:00,17,5,229.26,10.201,2132.96,0.912,49.972,HIGH_CONSUMPTION
2026-01-31 18:00:00,18,5,233.69,8.419,1784.5,0.907,50.026,HIGH_CONSUMPTION
2026-01-31 18:15:00,18,5,227.24,8.816,1871.08,0.934,50.017,HIGH_CONSUMPTION
2026-01-31 18:30:00,18,5,229.55,8.844,1867.67,0.92,49.986,HIGH_CONSUMPTION
2026-01-31 18:45:00,18,5,228.57,11.359,2352.28,0.906,50.09,HIGH_CONSUMPTION
2026-01-31 19:00:00,19,5,228.96,7.996,1772.15,0.968,50.087,HIGH_CONSUMPTION
2026-01-31 19:15:00,19,5,232.64,6.193,1393.24,0.967,50.047,HIGH_CONSUMPTION
2026-01-31 19:30:00,19,5,229.96,13.038,2797.25,0.933,49.941,HIGH_CONSUMPTION
2026-01-31 19:45:00,19,5,228.4,12.768,2770.36,0.95,50.021,HIGH_CONSUMPTION
2026-01-31 20:00:00,20,5,232.01,14.123,3214.32,0.981,49.995,HIGH_CONSUMPTION
2026-01-31 20:15:00,20,5,230.07,7.767,1636.79,0.916,49.963,HIGH_CONSUMPTION
2026-01-31 20:30:00,20,5,229.81,7.695,1733.12,0.98,50.002,HIGH_CONSUMPTION
2026-01-31 20:45:00,20,5,232.15,11.491,2616.88,0.981,50.052,HIGH_CONSUMPTION
2026-01-31 21:00:00,21,5,229.84,5.791,1243.07,0.934,50.037,HIGH_CONSUMPTION
2026-01-31 21:15:00,21,5,231.5,6.933,1572.96,0.98,50.119,HIGH_CONSUMPTION
2026-01-31 21:30:00,21,5,231.84,7.479,1685.41,0.972,49.98,HIGH_CONSUMPTION
2026-01-31 21:45:00,21,5,227.35,11.322,2535.41,0.985,50.004,HIGH_CONSUMPTION
2026-01-31 22:00:00,22,5,231.46,3.789,832.18,0.949,50.02,HIGH_CONSUMPTION
2026-01-31 22:15:00,22,5,230.03,5.335,1207.52,0.984,50.018,HIGH_CONSUMPTION
2026-01-31 22:30:00,22,5,231.91,4.91,1091.98,0.959,50.022,HIGH_CONSUMPTION
2026-01-31 22:45:00,22,5,228.32,3.077,646.25,0.92,50.035,HIGH_CONSUMPTION
2026-01-31 23:00:00,23,5,231.77,3.531,804.51,0.983,49.992,HIGH_CONSUMPTION
2026-01-31 23:15:00,23,5,229.22,4.013,894.07,0.972,49.984,HIGH_CONSUMPTION
2026-01-31 23:30:00,23,5,234.09,2.711,606.76,0.956,49.943,HIGH_CONSUMPTION
2026-01-31 23:45:00,23,5,231.41,2.342,499.73,0.922,50.101,HIGH_CONSUMPTION
2026-02-01 00:00:00,0,6,232.78,1.99,437.82,0.945,49.954,HIGH_CONSUMPTION
2026-02-01 00:15:00,0,6,231.62,2.015,420.13,0.9,49.997,HIGH_CONSUMPTION
2026-02-01 00:30:00,0,6,229.74,2.176,461.33,0.923,50.037,HIGH_CONSUMPTION
2026-02-01 00:45:00,0,6,227.26,1.364,306.23,0.988,49.875,HIGH_CONSUMPTION
2026-02-01 01:00:00,1,6,233.14,1.485,318.24,0.919,50.013,HIGH_CONSUMPTION
2026-02-01 01:15:00,1,6,228.4,1.244,267.14,0.94,49.996,HIGH_CONSUMPTION
2026-02-01 01:30:00,1,6,228.11,1.393,305.13,0.96,50.036,HIGH_CONSUMPTION
2026-02-01 01:45:00,1,6,231.61,1.706,386.87,0.979,50.036,HIGH_CONSUMPTION
2026-02-01 02:00:00,2,6,232.04,2.154,485.31,0.971,49.997,HIGH_CONSUMPTION
2026-02-01 02:15:00,2,6,228.41,2.063,427.32,0.907,49.939,HIGH_CONSUMPTION
2026-02-01 02:30:00,2,6,226.37,2.04,444.15,0.962,50.012,HIGH_CONSUMPTION
2026-02-01 02:45:00,2,6,229.29,1.977,417.05,0.92,49.985,HIGH_CONSUMPTION
2026-02-01 03:00:00,3,6,230.58,1.016,221.3,0.945,49.982,HIGH_CONSUMPTION
2026-02-01 03:15:00,3,6,229.39,1.998,424.94,0.927,50.032,HIGH_CONSUMPTION
2026-02-01 03:30:00,3,6,226.98,2.863,591.36,0.91,50.029,HIGH_CONSUMPTION
2026-02-01 03:45:00,3,6,228.5,1.396,295.7,0.927,49.986,HIGH_CONSUMPTION
2026-02-01 04:00:00,4,6,230.2,2.204,474.35,0.935,49.926,HIGH_CONSUMPTION
2026-02-01 04:15:00,4,6,230.47,1.198,270.69,0.98,50.023,HIGH_CONSUMPTION
2026-02-01 04:30:00,4,6,230.0,2.032,460.84,0.986,50.019,HIGH_CONSUMPTION
2026-02-01 04:45:00,4,6,231.58,1.118,251.07,0.97,50.018,HIGH_CONSUMPTION
2026-02-01 05:00:00,5,6,229.7,0.979,216.19,0.961,50.052,HIGH_CONSUMPTION
2026-02-01 05:15:00,5,6,229.76,1.667,365.06,0.953,49.952,HIGH_CONSUMPTION
2026-02-01 05:30:00,5,6,233.84,2.262,520.56,0.984,49.877,HIGH_CONSUMPTION
2026-02-01 05:45:00,5,6,231.41,1.638,344.96,0.91,49.914,HIGH_CONSUMPTION
2026-02-01 06:00:00,6,6,226.24,3.074,456.86,0.657,50.081,LOW_POWER_FACTOR
2026-02-01 06:15:00,6,6,232.36,2.498,308.21,0.531,50.034,LOW_POWER_FACTOR
2026-02-01 06:30:00,6,6,231.66,2.403,349.01,0.627,49.976,LOW_POWER_FACTOR
2026-02-01 06:45:00,6,6,229.62,2.613,313.23,0.522,49.964,LOW_POWER_FACTOR
2026-02-01 07:00:00,7,6,231.57,2.998,376.34,0.542,50.029,LOW_POWER_FACTOR
2026-02-01 07:15:00,7,6,227.07,2.568,338.27,0.58,49.9,LOW_POWER_FACTOR
2026-02-01 07:30:00,7,6,228.62,5.839,622.1,0.466,50.146,LOW_POWER_FACTOR
2026-02-01 07:45:00,7,6,228.32,4.786,674.21,0.617,50.063,LOW_POWER_FACTOR
2026-02-01 08:00:00,8,6,230.77,2.497,391.23,0.679,49.98,LOW_POWER_FACTOR
2026-02-01 08:15:00,8,6,226.68,4.396,587.96,0.59,50.058,LOW_POWER_FACTOR
2026-02-01 08:30:00,8,6,226.51,2.834,444.14,0.692,49.949,LOW_POWER_FACTOR
2026-02-01 08:45:00,8,6,228.19,5.709,681.32,0.523,49.933,LOW_POWER_FACTOR
2026-02-01 09:00:00,9,6,226.81,3.264,504.93,0.682,49.819,LOW_POWER_FACTOR
2026-02-01 09:15:00,9,6,230.13,3.957,469.01,0.515,49.972,LOW_POWER_FACTOR
2026-02-01 09:30:00,9,6,230.04,4.096,531.42,0.564,50.042,LOW_POWER_FACTOR
2026-02-01 09:45:00,9,6,232.93,1.779,277.67,0.67,50.034,LOW_POWER_FACTOR
2026-02-01 10:00:00,10,6,228.21,4.116,535.47,0.57,50.062,LOW_POWER_FACTOR
2026-02-01 10:15:00,10,6,231.21,2.103,334.6,0.688,50.072,LOW_POWER_FACTOR
2026-02-01 10:30:00,10,6,232.96,3.518,454.79,0.555,50.005,LOW_POWER_FACTOR
2026-02-01 10:45:00,10,6,231.11,2.642,284.55,0.466,49.992,LOW_POWER_FACTOR
2026-02-01 11:00:00,11,6,231.12,2.882,458.9,0.689,50.023,LOW_POWER_FACTOR
2026-02-01 11:15:00,11,6,228.71,2.343,313.48,0.585,49.898,LOW_POWER_FACTOR
2026-02-01 11:30:00,11,6,231.16,5.565,593.05,0.461,49.986,LOW_POWER_FACTOR
2026-02-01 11:45:00,11,6,232.74,5.386,569.09,0.454,50.047,LOW_POWER_FACTOR
2026-02-01 12:00:00,12,6,226.74,3.211,346.55,0.476,49.998,LOW_POWER_FACTOR
2026-02-01 12:15:00,12,6,229.61,2.558,351.23,0.598,49.946,LOW_POWER_FACTOR
2026-02-01 12:30:00,12,6,227.96,3.259,459.86,0.619,49.998,LOW_POWER_FACTOR
2026-02-01 12:45:00,12,6,227.91,2.756,435.85,0.694,50.044,LOW_POWER_FACTOR
2026-02-01 13:00:00,13,6,232.25,4.201,470.29,0.482,50.008,LOW_POWER_FACTOR
2026-02-01 13:15:00,13,6,236.43,3.557,552.53,0.657,49.981,LOW_POWER_FACTOR
2026-02-01 13:30:00,13,6,226.47,2.705,420.21,0.686,50.096,LOW_POWER_FACTOR
2026-02-01 13:45:00,13,6,230.59,3.94,464.25,0.511,50.016,LOW_POWER_FACTOR
2026-02-01 14:00:00,14,6,226.32,3.982,441.55,0.49,50.007,LOW_POWER_FACTOR
2026-02-01 14:15:00,14,6,228.64,3.142,367.1,0.511,50.076,LOW_POWER_FACTOR
2026-02-01 14:30:00,14,6,229.31,4.588,588.16,0.559,49.996,LOW_POWER_FACTOR
2026-02-01 14:45:00,14,6,229.39,1.796,260.36,0.632,50.055,LOW_POWER_FACTOR
2026-02-01 15:00:00,15,6,228.69,2.978,453.56,0.666,50.049,LOW_POWER_FACTOR
2026-02-01 15:15:00,15,6,230.12,4.926,544.06,0.48,50.054,LOW_POWER_FACTOR
2026-02-01 15:30:00,15,6,230.48,1.831,281.0,0.666,50.018,LOW_POWER_FACTOR
2026-02-01 15:45:00,15,6,230.73,5.023,580.67,0.501,49.998,LOW_POWER_FACTOR
2026-02-01 16:00:00,16,6,225.57,4.388,571.13,0.577,49.966,LOW_POWER_FACTOR
2026-02-01 16:15:00,16,6,231.21,3.391,453.9,0.579,49.991,LOW_POWER_FACTOR
2026-02-01 16:30:00,16,6,232.19,2.724,409.29,0.647,49.991,LOW_POWER_FACTOR
2026-02-01 16:45:00,16,6,228.67,2.674,313.1,0.512,49.953,LOW_POWER_FACTOR
2026-02-01 17:00:00,17,6,231.53,4.698,527.51,0.485,49.99,LOW_POWER_FACTOR
2026-02-01 17:15:00,17,6,230.54,7.402,892.5,0.523,50.109,LOW_POWER_FACTOR
2026-02-01 17:30:00,17,6,231.49,4.87,677.55,0.601,49.949,LOW_POWER_FACTOR
2026-02-01 17:45:00,17,6,232.31,4.933,794.09,0.693,50.043,LOW_POWER_FACTOR
2026-02-01 18:00:00,18,6,225.66,7.578,803.73,0.47,49.989,LOW_POWER_FACTOR
2026-02-01 18:15:00,18,6,231.73,9.029,954.09,0.456,50.002,LOW_POWER_FACTOR
2026-02-01 18:30:00,18,6,229.39,7.731,913.35,0.515,49.952,LOW_POWER_FACTOR
2026-02-01 18:45:00,18,6,230.05,6.524,936.56,0.624,49.985,LOW_POWER_FACTOR
2026-02-01 19:00:00,19,6,232.43,7.797,889.83,0.491,49.937,LOW_POWER_FACTOR
2026-02-01 19:15:00,19,6,230.0,4.653,590.69,0.552,49.949,LOW_POWER_FACTOR
2026-02-01 19:30:00,19,6,228.93,6.269,773.5,0.539,50.024,LOW_POWER_FACTOR
2026-02-01 19:45:00,19,6,226.4,4.694,535.66,0.504,50.033,LOW_POWER_FACTOR
2026-02-01 20:00:00,20,6,227.98,4.828,730.79,0.664,49.936,LOW_POWER_FACTOR
2026-02-01 20:15:00,20,6,228.86,4.947,562.65,0.497,49.973,LOW_POWER_FACTOR
2026-02-01 20:30:00,20,6,229.03,7.126,740.95,0.454,49.954,LOW_POWER_FACTOR
2026-02-01 20:45:00,20,6,230.55,6.423,842.53,0.569,49.97,LOW_POWER_FACTOR
2026-02-01 21:00:00,21,6,230.15,4.94,725.3,0.638,49.887,LOW_POWER_FACTOR
2026-02-01 21:15:00,21,6,236.26,4.148,612.48,0.625,49.998,LOW_POWER_FACTOR
2026-02-01 21:30:00,21,6,230.6,8.113,974.73,0.521,49.97,LOW_POWER_FACTOR
2026-02-01 21:45:00,21,6,232.03,5.796,720.78,0.536,50.023,LOW_POWER_FACTOR
2026-02-01 22:00:00,22,6,227.05,1.632,232.76,0.628,50.005,LOW_POWER_FACTOR
2026-02-01 22:15:00,22,6,229.31,3.971,472.64,0.519,50.039,LOW_POWER_FACTOR
2026-02-01 22:30:00,22,6,230.93,1.946,275.95,0.614,50.038,LOW_POWER_FACTOR
2026-02-01 22:45:00,22,6,232.13,2.655,375.29,0.609,50.057,LOW_POWER_FACTOR
2026-02-01 23:00:00,23,6,230.25,2.471,350.51,0.616,49.971,LOW_POWER_FACTOR
2026-02-01 23:15:00,23,6,231.26,1.925,284.92,0.64,49.914,LOW_POWER_FACTOR
2026-02-01 23:30:00,23,6,230.41,2.385,313.26,0.57,50.01,LOW_POWER_FACTOR
2026-02-01 23:45:00,23,6,231.85,3.794,479.45,0.545,49.983,LOW_POWER_FACTOR
2026-02-02 00:00:00,0,0,231.72,0.809,112.5,0.6,50.021,LOW_POWER_FACTOR
2026-02-02 00:15:00,0,0,229.1,1.277,175.85,0.601,50.135,LOW_POWER_FACTOR
2026-02-02 00:30:00,0,0,232.17,1.11,149.0,0.578,49.958,LOW_POWER_FACTOR
2026-02-02 00:45:00,0,0,227.23,1.168,133.81,0.504,50.038,LOW_POWER_FACTOR
2026-02-02 01:00:00,1,0,232.12,1.447,185.06,0.551,49.997,LOW_POWER_FACTOR
2026-02-02 01:15:00,1,0,232.09,0.824,90.67,0.474,49.996,LOW_POWER_FACTOR
2026-02-02 01:30:00,1,0,230.85,1.152,157.22,0.591,50.07,LOW_POWER_FACTOR
2026-02-02 01:45:00,1,0,229.84,1.211,140.85,0.506,50.023,LOW_POWER_FACTOR
2026-02-02 02:00:00,2,0,236.34,0.967,154.44,0.676,50.012,LOW_POWER_FACTOR
2026-02-02 02:15:00,2,0,228.75,0.611,69.86,0.5,49.999,LOW_POWER_FACTOR
2026-02-02 02:30:00,2,0,228.6,0.882,113.86,0.565,50.066,LOW_POWER_FACTOR
2026-02-02 02:45:00,2,0,228.04,1.431,171.6,0.526,50.042,LOW_POWER_FACTOR
2026-02-02 03:00:00,3,0,231.06,1.276,169.25,0.574,50.072,LOW_POWER_FACTOR
2026-02-02 03:15:00,3,0,229.18,0.815,117.28,0.628,50.043,LOW_POWER_FACTOR
2026-02-02 03:30:00,3,0,229.46,1.481,170.96,0.503,50.006,LOW_POWER_FACTOR
2026-02-02 03:45:00,3,0,229.85,0.479,71.39,0.648,49.952,LOW_POWER_FACTOR
2026-02-02 04:00:00,4,0,230.79,1.461,155.76,0.462,49.923,LOW_POWER_FACTOR
2026-02-02 04:15:00,4,0,231.84,1.049,135.24,0.556,50.006,LOW_POWER_FACTOR
2026-02-02 04:30:00,4,0,228.79,1.073,117.87,0.48,50.002,LOW_POWER_FACTOR
2026-02-02 04:45:00,4,0,231.55,1.031,133.68,0.56,50.024,LOW_POWER_FACTOR
2026-02-02 05:00:00,5,0,233.89,1.114,120.65,0.463,50.01,LOW_POWER_FACTOR
2026-02-02 05:15:00,5,0,230.83,0.739,77.63,0.455,49.963,LOW_POWER_FACTOR
2026-02-02 05:30:00,5,0,231.72,1.124,180.3,0.692,50.03,LOW_POWER_FACTOR
2026-02-02 05:45:00,5,0,227.23,0.902,137.94,0.673,49.935,LOW_POWER_FACTOR
2026-02-02 06:00:00,6,0,228.85,5.467,669.29,0.535,50.104,LOW_POWER_FACTOR
2026-02-02 06:15:00,6,0,230.38,3.377,446.55,0.574,49.969,LOW_POWER_FACTOR
2026-02-02 06:30:00,6,0,232.4,3.256,389.64,0.515,50.02,LOW_POWER_FACTOR
2026-02-02 06:45:00,6,0,234.57,2.682,430.38,0.684,49.965,LOW_POWER_FACTOR
2026-02-02 07:00:00,7,0,228.66,2.497,393.36,0.689,49.998,LOW_POWER_FACTOR
2026-02-02 07:15:00,7,0,228.26,3.705,584.43,0.691,50.028,LOW_POWER_FACTOR
2026-02-02 07:30:00,7,0,229.72,4.663,627.76,0.586,50.03,LOW_POWER_FACTOR
2026-02-02 07:45:00,7,0,230.43,4.465,625.56,0.608,49.978,LOW_POWER_FACTOR
2026-02-02 08:00:00,8,0,232.25,3.452,556.42,0.694,49.905,LOW_POWER_FACTOR
2026-02-02 08:15:00,8,0,231.76,4.482,537.08,0.517,49.961,LOW_POWER_FACTOR
2026-02-02 08:30:00,8,0,228.12,2.752,439.38,0.7,50.115,LOW_POWER_FACTOR
2026-02-02 08:45:00,8,0,230.28,4.302,673.68,0.68,49.869,LOW_POWER_FACTOR
2026-02-02 09:00:00,9,0,230.18,3.623,565.46,0.678,50.115,LOW_POWER_FACTOR
2026-02-02 09:15:00,9,0,230.87,3.29,489.88,0.645,50.061,LOW_POWER_FACTOR
2026-02-02 09:30:00,9,0,226.0,3.246,462.23,0.63,50.006,LOW_POWER_FACTOR
2026-02-02 09:45:00,9,0,228.26,2.112,293.62,0.609,50.02,LOW_POWER_FACTOR
2026-02-02 10:00:00,10,0,226.58,3.712,436.5,0.519,49.96,LOW_POWER_FACTOR
2026-02-02 10:15:00,10,0,230.11,2.607,369.48,0.616,49.994,LOW_POWER_FACTOR
2026-02-02 10:30:00,10,0,232.5,3.529,430.77,0.525,49.912,LOW_POWER_FACTOR
2026-02-02 10:45:00,10,0,232.36,3.109,325.82,0.451,50.001,LOW_POWER_FACTOR
2026-02-02 11:00:00,11,0,228.19,4.482,475.54,0.465,50.089,LOW_POWER_FACTOR
2026-02-02 11:15:00,11,0,230.63,2.567,267.58,0.452,50.007,LOW_POWER_FACTOR
2026-02-02 11:30:00,11,0,231.73,5.072,541.85,0.461,50.057,LOW_POWER_FACTOR
2026-02-02 11:45:00,11,0,229.9,3.332,533.99,0.697,49.989,LOW_POWER_FACTOR
2026-02-02 12:00:00,12,0,232.13,3.611,395.64,0.472,50.003,LOW_POWER_FACTOR
2026-02-02 12:15:00,12,0,232.67,2.405,311.7,0.557,49.971,LOW_POWER_FACTOR
2026-02-02 12:30:00,12,0,231.38,3.829,558.11,0.63,49.962,LOW_POWER_FACTOR
2026-02-02 12:45:00,12,0,229.0,4.112,492.44,0.523,50.033,LOW_POWER_FACTOR
2026-02-02 13:00:00,13,0,228.39,2.635,368.94,0.613,50.032,LOW_POWER_FACTOR
2026-02-02 13:15:00,13,0,228.64,4.306,446.94,0.454,49.993,LOW_POWER_FACTOR
2026-02-02 13:30:00,13,0,230.65,1.691,270.3,0.693,50.044,LOW_POWER_FACTOR
2026-02-02 13:45:00,13,0,227.92,3.583,476.12,0.583,50.086,LOW_POWER_FACTOR
2026-02-02 14:00:00,14,0,230.44,4.001,487.76,0.529,50.001,LOW_POWER_FACTOR
2026-02-02 14:15:00,14,0,232.2,1.827,269.78,0.636,49.943,LOW_POWER_FACTOR
2026-02-02 14:30:00,14,0,228.61,2.743,311.68,0.497,49.945,LOW_POWER_FACTOR
2026-02-02 14:45:00,14,0,230.18,2.066,301.98,0.635,49.99,LOW_POWER_FACTOR
2026-02-02 15:00:00,15,0,229.24,2.857,420.4,0.642,50.011,LOW_POWER_FACTOR
2026-02-02 15:15:00,15,0,233.26,3.16,476.12,0.646,49.995,LOW_POWER_FACTOR
2026-02-02 15:30:00,15,0,228.4,3.089,388.77,0.551,50.052,LOW_POWER_FACTOR
2026-02-02 15:45:00,15,0,229.66,1.915,258.54,0.588,50.023,LOW_POWER_FACTOR
2026-02-02 16:00:00,16,0,232.27,3.062,362.77,0.51,50.021,LOW_POWER_FACTOR
2026-02-02 16:15:00,16,0,230.2,2.569,385.01,0.651,50.001,LOW_POWER_FACTOR
2026-02-02 16:30:00,16,0,231.82,2.253,356.16,0.682,49.999,LOW_POWER_FACTOR
2026-02-02 16:45:00,16,0,227.84,2.457,311.24,0.556,49.878,LOW_POWER_FACTOR
2026-02-02 17:00:00,17,0,229.35,5.744,687.64,0.522,50.011,LOW_POWER_FACTOR
